Date,Open,High,Low,Close,Volume,Adj Close
2014-07-14,5474.600098,5503.50,5474.600098,5495.799805,608421200,5495.799805
2014-07-11,5454.299805,5490.00,5432.700195,5474.600098,656702200,5474.600098
2014-07-10,5442.200195,5458.00,5439.50,5454.299805,709693700,5454.299805
2014-07-09,5498.50,5498.50,5430.100098,5442.200195,726492100,5442.200195
2014-07-08,5506.299805,5507.399902,5488.600098,5498.50,649973900,5498.50
2014-07-07,5511.799805,5523.100098,5502.200195,5506.299805,577671900,5506.299805
2014-07-04,5479.50,5519.100098,5479.50,5511.799805,699379300,5511.799805
2014-07-03,5443.00,5487.00,5443.00,5479.50,749875400,5479.50
2014-07-02,5366.50,5441.700195,5366.50,5441.700195,757821000,5441.700195
2014-07-01,5382.00,5400.600098,5361.399902,5366.50,805187000,5366.50
2014-06-30,5429.100098,5429.799805,5382.00,5382.00,755250700,5382.00
2014-06-27,5446.799805,5462.100098,5424.700195,5429.100098,940869600,5429.100098
2014-06-26,5386.799805,5446.799805,5386.799805,5446.799805,747437700,5446.799805
2014-06-25,5415.100098,5415.100098,5363.200195,5386.799805,869626000,5386.799805
2014-06-24,5432.700195,5434.200195,5406.799805,5415.100098,764063200,5415.100098
2014-06-23,5401.600098,5448.00,5401.600098,5432.700195,774168300,5432.700195
2014-06-20,5446.399902,5446.399902,5399.799805,5401.600098,1270638400,5401.600098
2014-06-19,5363.899902,5446.399902,5363.899902,5446.399902,1084457300,5446.399902
2014-06-18,5380.700195,5385.00,5363.899902,5363.899902,866422900,5363.899902
2014-06-17,5390.600098,5394.799805,5367.399902,5380.700195,831574500,5380.700195
2014-06-16,5383.700195,5390.600098,5360.299805,5390.600098,823085000,5390.600098
2014-06-13,5407.899902,5407.899902,5354.700195,5383.700195,940029200,5383.700195
2014-06-12,5432.50,5432.50,5402.899902,5407.899902,690112000,5407.899902
2014-06-11,5448.50,5448.50,5424.399902,5432.50,754729500,5432.50
2014-06-10,5443.50,5474.00,5442.399902,5448.50,727519300,5448.50
2014-06-06,5419.700195,5452.100098,5419.700195,5443.50,825615800,5443.50
2014-06-05,5426.799805,5437.00,5400.600098,5419.700195,788011400,5419.700195
2014-06-04,5460.50,5463.600098,5424.399902,5426.799805,789083600,5426.799805
2014-06-03,5499.200195,5506.00,5459.100098,5460.50,878979600,5460.50
2014-06-02,5466.299805,5502.399902,5464.200195,5499.200195,793794700,5499.200195
2014-05-30,5499.200195,5504.50,5473.799805,5473.799805,1431053400,5473.799805
2014-05-29,5506.700195,5508.00,5485.100098,5499.200195,610957800,5499.200195
2014-05-28,5490.799805,5520.299805,5490.799805,5506.700195,720249400,5506.700195
2014-05-27,5490.50,5506.50,5485.50,5490.799805,604208900,5490.799805
2014-05-26,5470.299805,5490.399902,5470.299805,5490.399902,581715100,5490.399902
2014-05-23,5458.100098,5484.299805,5458.100098,5470.299805,721836600,5470.299805
2014-05-22,5403.899902,5467.50,5403.899902,5458.100098,788151300,5458.100098
2014-05-21,5401.700195,5403.899902,5353.399902,5403.899902,867724600,5403.899902
2014-05-20,5390.299805,5413.50,5367.50,5401.700195,735598000,5401.700195
2014-05-19,5458.899902,5458.899902,5390.299805,5390.299805,824779900,5390.299805
2014-05-16,5490.200195,5490.200195,5451.700195,5458.899902,726569900,5458.899902
2014-05-15,5476.399902,5490.200195,5452.50,5490.200195,786206000,5490.200195
2014-05-14,5475.399902,5482.600098,5453.799805,5475.899902,771600300,5475.899902
2014-05-13,5429.00,5483.100098,5429.00,5475.399902,925035900,5475.399902
2014-05-12,5442.00,5460.399902,5414.100098,5429.00,649060900,5429.00
2014-05-09,5455.899902,5455.899902,5414.299805,5442.00,680602900,5442.00
2014-05-08,5419.100098,5463.600098,5419.100098,5455.899902,725077400,5455.899902
2014-05-07,5462.700195,5462.700195,5402.00,5419.100098,727546200,5419.100098
2014-05-06,5443.399902,5472.600098,5443.399902,5462.700195,558706800,5462.700195
2014-05-05,5438.799805,5465.399902,5425.00,5443.399902,553522800,5443.399902
2014-05-02,5430.399902,5439.200195,5412.700195,5438.799805,689641600,5438.799805
2014-05-01,5470.799805,5481.799805,5421.50,5430.399902,698313500,5430.399902
2014-04-30,5466.899902,5488.50,5446.299805,5470.799805,793932000,5470.799805
2014-04-29,5516.100098,5533.299805,5450.799805,5466.899902,836409500,5466.899902
2014-04-28,5515.50,5529.200195,5503.50,5516.100098,718180900,5516.100098
2014-04-24,5502.200195,5521.899902,5502.200195,5515.50,763647900,5515.50
2014-04-23,5467.100098,5507.799805,5467.100098,5502.200195,696438300,5502.200195
2014-04-22,5444.799805,5470.600098,5442.700195,5467.100098,590132700,5467.100098
2014-04-17,5412.600098,5450.50,5412.600098,5444.799805,678193500,5444.799805
2014-04-16,5380.299805,5416.50,5379.100098,5412.600098,668488900,5412.600098
2014-04-15,5355.00,5400.200195,5355.00,5380.299805,740198000,5380.299805
2014-04-14,5423.50,5423.50,5353.600098,5353.600098,788456000,5353.600098
2014-04-11,5477.50,5477.50,5418.899902,5423.50,815083500,5423.50
2014-04-10,5460.299805,5500.00,5460.299805,5477.50,951462700,5477.50
2014-04-09,5409.200195,5473.100098,5409.200195,5460.299805,967283400,5460.299805
2014-04-08,5416.100098,5417.50,5392.50,5409.200195,731612800,5409.200195
2014-04-07,5428.600098,5428.600098,5395.50,5416.100098,605957800,5416.100098
2014-04-04,5415.700195,5428.600098,5405.399902,5428.600098,678717600,5428.600098
2014-04-03,5408.799805,5424.899902,5408.799805,5415.700195,794483200,5415.700195
2014-04-02,5394.899902,5414.799805,5394.899902,5408.799805,872718500,5408.799805
2014-04-01,5403.00,5409.200195,5358.600098,5394.899902,912703900,5394.899902
2014-03-31,5376.799805,5421.50,5376.799805,5403.00,845157600,5403.00
2014-03-28,5359.700195,5381.799805,5352.100098,5376.799805,983213200,5376.799805
2014-03-27,5387.200195,5387.200195,5332.799805,5359.700195,873781200,5359.700195
2014-03-26,5351.00,5405.299805,5351.00,5387.200195,992026000,5387.200195
2014-03-25,5362.100098,5362.100098,5325.600098,5351.00,943832600,5351.00
2014-03-24,5354.00,5362.100098,5319.200195,5362.100098,861472000,5362.100098
2014-03-21,5312.700195,5354.00,5312.700195,5354.00,1921916600,5354.00
2014-03-20,5373.00,5373.00,5307.00,5312.700195,1303185600,5312.700195
2014-03-19,5360.299805,5373.899902,5351.600098,5373.00,000,5373.00
2014-03-18,5335.200195,5377.00,5335.200195,5360.200195,000,5360.200195
2014-03-17,5347.100098,5348.100098,5329.399902,5335.200195,809164700,5335.200195
2014-03-14,5429.100098,5429.100098,5347.100098,5347.100098,839875800,5347.100098
2014-03-13,5400.50,5441.100098,5400.50,5429.100098,936397100,5429.100098
2014-03-12,5429.299805,5429.299805,5362.899902,5400.50,996730300,5400.50
2014-03-11,5430.799805,5448.100098,5420.299805,5429.299805,1120688900,5429.299805
2014-03-10,5477.00,5477.00,5429.299805,5430.799805,887651700,5430.799805
2014-03-07,5459.700195,5477.299805,5458.299805,5477.00,927284300,5477.00
2014-03-06,5457.299805,5459.700195,5435.700195,5459.700195,947579800,5459.700195
2014-03-05,5417.200195,5464.600098,5417.200195,5457.299805,1159838200,5457.299805
2014-03-04,5395.899902,5418.399902,5383.50,5411.700195,927598000,5411.700195
2014-03-03,5415.399902,5415.399902,5355.200195,5397.399902,973398500,5397.399902
2014-02-28,5421.00,5449.200195,5412.299805,5415.399902,1273464300,5415.399902
2014-02-27,5447.00,5447.00,5416.00,5421.00,1042643300,5421.00
2014-02-26,5444.00,5461.299805,5433.700195,5447.00,1127947600,5447.00
2014-02-25,5450.100098,5471.799805,5438.200195,5444.00,965084300,5444.00
2014-02-24,5449.50,5466.00,5436.600098,5450.100098,970497700,5450.100098
2014-02-21,5421.299805,5460.399902,5421.299805,5449.399902,1006726900,5449.399902
2014-02-20,5415.50,5449.50,5409.299805,5421.299805,1251995200,5421.299805
2014-02-19,5404.600098,5428.00,5402.200195,5415.50,1033631300,5415.50
2014-02-18,5394.799805,5408.00,5388.899902,5402.200195,887321700,5402.200195
2014-02-17,5394.799805,5408.00,5394.799805,5400.200195,1771270800,5400.200195
2014-02-14,5318.700195,5366.899902,5318.700195,5366.899902,879978700,5366.899902
2014-02-13,5319.50,5342.50,5314.399902,5318.700195,902420100,5318.700195
2014-02-12,5267.299805,5319.799805,5267.299805,5319.799805,1068699200,5319.799805
2014-02-11,5236.50,5273.600098,5220.50,5267.299805,909941100,5267.299805
2014-02-10,5184.50,5236.50,5184.50,5236.50,709950700,5236.50
2014-02-07,5147.399902,5184.700195,5147.399902,5184.50,923197400,5184.50
2014-02-06,5088.700195,5147.399902,5088.700195,5147.399902,799811000,5147.399902
2014-02-05,5114.100098,5128.600098,5072.700195,5088.700195,852644800,5088.700195
2014-02-04,5201.899902,5201.899902,5109.200195,5114.100098,1025023800,5114.100098
2014-02-03,5205.100098,5212.50,5179.00,5201.899902,612331500,5201.899902
2014-01-31,5199.399902,5209.899902,5184.399902,5205.100098,846221600,5205.100098
2014-01-30,5240.600098,5240.600098,5175.200195,5199.399902,832158900,5199.399902
2014-01-29,5188.00,5240.600098,5188.00,5240.600098,744763700,5240.600098
2014-01-28,5254.299805,5254.299805,5174.399902,5188.00,904430700,5188.00
2014-01-24,5275.50,5289.700195,5254.299805,5254.299805,835572300,5254.299805
2014-01-23,5331.299805,5331.399902,5266.50,5275.50,817642700,5275.50
2014-01-22,5342.00,5342.00,5298.100098,5331.299805,727298700,5331.299805
2014-01-21,5307.600098,5342.00,5289.399902,5342.00,685193600,5342.00
2014-01-20,5316.399902,5317.00,5273.700195,5307.600098,000,5307.600098
2014-01-17,5319.399902,5328.600098,5295.600098,5316.399902,828832400,5316.399902
2014-01-16,5255.50,5319.399902,5255.50,5319.399902,904667200,5319.399902
2014-01-15,5219.799805,5263.399902,5219.799805,5255.50,772649200,5255.50
2014-01-14,5296.799805,5296.799805,5215.50,5219.799805,881412900,5219.799805
2014-01-13,5316.299805,5321.600098,5294.50,5296.799805,633954500,5296.799805
2014-01-10,5327.50,5327.50,5309.200195,5316.299805,802826600,5316.299805
2014-01-09,5318.700195,5327.50,5298.399902,5327.50,602247600,5327.50
2014-01-08,5318.799805,5353.50,5306.399902,5318.700195,697759000,5318.700195
2014-01-07,5327.700195,5346.700195,5316.399902,5318.799805,673028200,5318.799805
2014-01-06,5351.799805,5364.399902,5321.799805,5327.700195,474850500,5327.700195
2014-01-03,5369.799805,5369.799805,5328.600098,5351.799805,440613400,5351.799805
2014-01-02,5353.100098,5383.399902,5353.100098,5369.799805,417726200,5369.799805
2013-12-31,5358.00,5367.799805,5340.50,5353.100098,375468700,5353.100098
2013-12-30,5323.799805,5358.00,5323.799805,5358.00,469708600,5358.00
2013-12-27,5325.399902,5362.50,5320.00,5323.799805,329601800,5323.799805
2013-12-24,5291.50,5328.299805,5291.50,5325.50,352086700,5325.50
2013-12-23,5261.50,5291.50,5257.799805,5291.50,697143700,5291.50
2013-12-20,5202.00,5261.50,5202.00,5261.50,1569005900,5261.50
2013-12-19,5099.299805,5202.00,5099.299805,5202.00,969280700,5202.00
2013-12-18,5106.100098,5116.799805,5095.600098,5099.299805,751739800,5099.299805
2013-12-17,5093.200195,5136.399902,5088.700195,5106.100098,750807600,5106.100098
2013-12-16,5101.50,5104.50,5065.399902,5093.100098,629089600,5093.100098
2013-12-13,5069.200195,5101.50,5053.100098,5101.50,781655900,5101.50
2013-12-12,5109.50,5119.299805,5037.399902,5069.200195,1124644800,5069.200195
2013-12-11,5140.399902,5145.299805,5109.50,5109.50,786954000,5109.50
2013-12-10,5148.399902,5186.799805,5143.700195,5146.200195,956249900,5146.200195
2013-12-09,5186.100098,5205.799805,5137.700195,5148.399902,780237000,5148.399902
2013-12-06,5196.899902,5197.399902,5156.799805,5186.00,704197200,5186.00
2013-12-05,5267.50,5270.700195,5196.899902,5196.899902,1094992600,5196.899902
2013-12-04,5249.600098,5271.700195,5222.899902,5267.50,944913900,5267.50
2013-12-03,5273.50,5276.50,5247.100098,5249.600098,911965300,5249.600098
2013-12-02,5314.299805,5325.700195,5265.200195,5273.50,751447000,5273.50
2013-11-29,5326.600098,5331.399902,5302.00,5314.299805,810485200,5314.299805
2013-11-28,5324.899902,5358.299805,5324.899902,5326.600098,860014800,5326.600098
2013-11-27,5350.600098,5354.799805,5324.899902,5324.899902,668111500,5324.899902
2013-11-26,5346.100098,5367.899902,5339.200195,5350.600098,1346073600,5350.600098
2013-11-25,5330.299805,5368.100098,5330.299805,5346.100098,792699700,5346.100098
2013-11-22,5284.299805,5346.799805,5284.299805,5330.299805,717415000,5330.299805
2013-11-21,5304.600098,5304.600098,5282.00,5284.299805,941867400,5284.299805
2013-11-20,5347.799805,5347.799805,5293.899902,5304.600098,745519200,5304.600098
2013-11-19,5378.00,5378.00,5340.899902,5347.799805,753033700,5347.799805
2013-11-18,5396.200195,5398.399902,5354.100098,5377.899902,631101500,5377.899902
2013-11-15,5352.00,5400.00,5338.799805,5396.200195,758151600,5396.200195
2013-11-14,5317.50,5372.50,5317.50,5352.00,765457000,5352.00
2013-11-13,5386.799805,5386.799805,5307.899902,5317.50,892313200,5317.50
2013-11-12,5380.799805,5413.899902,5380.799805,5386.799805,792330700,5386.799805
2013-11-11,5394.399902,5432.399902,5369.799805,5380.799805,778935100,5380.799805
2013-11-08,5415.399902,5415.399902,5374.200195,5394.399902,794940900,5394.399902
2013-11-07,5426.100098,5426.100098,5403.899902,5415.399902,861858900,5415.399902
2013-11-06,5425.700195,5427.100098,5401.700195,5426.00,772866800,5426.00
2013-11-05,5384.200195,5432.100098,5384.200195,5425.700195,542593900,5425.700195
2013-11-04,5406.50,5424.799805,5382.600098,5384.200195,680508500,5384.200195
2013-11-01,5420.299805,5420.299805,5400.00,5406.50,721830000,5406.50
2013-10-31,5425.399902,5439.600098,5396.299805,5420.299805,888755400,5420.299805
2013-10-30,5410.700195,5438.50,5410.700195,5425.399902,861298300,5425.399902
2013-10-29,5437.299805,5439.799805,5404.600098,5410.700195,808908700,5410.700195
2013-10-28,5385.700195,5453.100098,5385.700195,5437.299805,1068134700,5437.299805
2013-10-25,5373.700195,5396.299805,5373.700195,5385.700195,963163400,5385.700195
2013-10-24,5356.799805,5384.399902,5355.100098,5373.700195,773848700,5373.700195
2013-10-23,5371.200195,5400.399902,5356.200195,5356.799805,1049794300,5356.799805
2013-10-22,5351.50,5378.700195,5351.50,5371.200195,967476700,5371.200195
2013-10-21,5321.00,5365.100098,5321.00,5351.50,815875900,5351.50
2013-10-18,5281.899902,5324.799805,5281.899902,5321.00,886965300,5321.00
2013-10-17,5264.399902,5295.200195,5264.399902,5281.899902,949383700,5281.899902
2013-10-16,5259.200195,5269.50,5231.799805,5264.399902,723540200,5264.399902
2013-10-15,5206.50,5264.50,5206.50,5259.200195,712929000,5259.200195
2013-10-14,5228.799805,5228.799805,5187.200195,5206.50,553587200,5206.50
2013-10-11,5146.200195,5236.600098,5146.200195,5228.799805,758022900,5228.799805
2013-10-10,5151.600098,5151.600098,5126.899902,5146.200195,725593400,5146.200195
2013-10-09,5144.00,5155.399902,5118.00,5151.600098,650408500,5151.600098
2013-10-08,5160.600098,5164.700195,5124.700195,5148.100098,787581100,5148.100098
2013-10-07,5205.899902,5212.799805,5147.50,5160.600098,000,5160.600098
2013-10-04,5232.00,5232.00,5196.200195,5205.899902,633584300,5205.899902
2013-10-03,5214.899902,5256.00,5212.200195,5232.00,762658800,5232.00
2013-10-02,5206.299805,5229.299805,5206.299805,5214.899902,823170800,5214.899902
2013-10-01,5217.700195,5239.600098,5201.100098,5206.299805,836419900,5206.299805
2013-09-30,5302.299805,5302.299805,5217.700195,5217.700195,963626200,5217.700195
2013-09-27,5288.200195,5307.700195,5288.200195,5302.299805,876390000,5302.299805
2013-09-26,5270.100098,5288.200195,5245.299805,5288.200195,673655600,5288.200195
2013-09-25,5229.50,5277.700195,5226.600098,5270.100098,805435400,5270.100098
2013-09-24,5245.799805,5245.799805,5213.200195,5229.50,695459800,5229.50
2013-09-23,5270.799805,5270.799805,5221.299805,5245.799805,763951400,5245.799805
2013-09-20,5288.600098,5288.600098,5262.700195,5270.799805,2057474600,5270.799805
2013-09-19,5230.399902,5292.200195,5230.399902,5288.600098,1469309500,5288.600098
2013-09-18,5245.200195,5247.399902,5220.600098,5230.399902,848241700,5230.399902
2013-09-17,5241.700195,5256.399902,5223.100098,5245.200195,773200100,5245.200195
2013-09-16,5214.700195,5259.600098,5214.700195,5241.700195,680678100,5241.700195
2013-09-13,5238.200195,5238.200195,5205.50,5214.700195,867338000,5214.700195
2013-09-12,5230.600098,5247.700195,5225.700195,5238.200195,1147019200,5238.200195
2013-09-11,5198.899902,5230.600098,5198.899902,5230.600098,872788200,5230.600098
2013-09-10,5179.399902,5209.899902,5179.399902,5198.899902,751352800,5198.899902
2013-09-09,5144.00,5179.600098,5144.00,5179.399902,707291600,5179.399902
2013-09-06,5138.399902,5153.50,5113.799805,5144.00,851751600,5144.00
2013-09-05,5156.50,5166.899902,5114.50,5138.399902,879944000,5138.399902
2013-09-04,5188.899902,5188.899902,5147.299805,5156.50,895753500,5156.50
2013-09-03,5178.00,5198.00,5178.00,5188.899902,934725600,5188.899902
2013-09-02,5125.299805,5180.899902,5117.899902,5178.00,837838400,5178.00
2013-08-30,5083.100098,5125.299805,5067.399902,5125.299805,1108928600,5125.299805
2013-08-29,5078.00,5088.799805,5055.600098,5083.100098,987091200,5083.100098
2013-08-28,5130.799805,5130.799805,5067.299805,5077.899902,952271000,5077.899902
2013-08-27,5126.700195,5131.799805,5101.50,5130.799805,822466200,5130.799805
2013-08-26,5115.200195,5148.50,5115.200195,5127.100098,961469500,5127.100098
2013-08-23,5068.700195,5132.700195,5068.700195,5115.200195,1080320400,5115.200195
2013-08-22,5090.299805,5090.299805,5020.600098,5066.700195,1067035600,5066.700195
2013-08-21,5068.799805,5096.399902,5061.799805,5090.299805,866994600,5090.299805
2013-08-20,5102.299805,5102.299805,5050.100098,5068.799805,929993400,5068.799805
2013-08-19,5100.399902,5115.600098,5086.899902,5102.299805,893944500,5102.299805
2013-08-16,5136.700195,5136.700195,5087.799805,5100.100098,962194700,5100.100098
2013-08-15,5141.00,5148.399902,5125.700195,5136.700195,1037335600,5136.700195
2013-08-14,5141.600098,5151.600098,5126.700195,5141.00,844067700,5141.00
2013-08-13,5094.100098,5144.700195,5094.100098,5141.600098,1003044400,5141.600098
2013-08-12,5038.799805,5094.299805,5033.50,5094.100098,832533400,5094.100098
2013-08-09,5047.100098,5057.600098,5008.299805,5038.799805,791797100,5038.799805
2013-08-08,4996.600098,5064.899902,4996.600098,5047.100098,970677800,5047.100098
2013-08-07,5088.00,5088.00,4993.200195,4996.600098,917331500,4996.600098
2013-08-06,5093.799805,5099.799805,5071.299805,5088.00,770950200,5088.00
2013-08-05,5098.700195,5098.700195,5083.200195,5093.799805,611047300,5093.799805
2013-08-02,5047.100098,5099.50,5047.100098,5098.700195,841941500,5098.700195
2013-08-01,5035.700195,5075.700195,5018.100098,5047.100098,968279800,5047.100098
2013-07-31,5026.299805,5077.299805,5026.299805,5035.700195,894532900,5035.700195
2013-07-30,5027.899902,5035.299805,5007.399902,5026.299805,853359800,5026.299805
2013-07-29,5023.799805,5040.50,5017.899902,5027.899902,645155700,5027.899902
2013-07-26,5018.299805,5043.399902,5010.399902,5023.799805,1073697100,5023.799805
2013-07-25,5021.799805,5021.799805,4993.50,5018.299805,929508000,5018.299805
2013-07-24,5004.600098,5040.200195,5004.600098,5021.799805,872668000,5021.799805
2013-07-23,4988.899902,5015.299805,4988.899902,5004.600098,877617600,5004.600098
2013-07-22,4959.700195,5011.50,4959.700195,4988.899902,752762400,4988.899902
2013-07-19,4976.899902,4993.299805,4948.50,4959.399902,904847400,4959.399902
2013-07-18,4966.50,4992.700195,4966.50,4976.899902,927408000,4976.899902
2013-07-17,4968.600098,4977.700195,4960.50,4966.50,919092200,4966.50
2013-07-16,4965.600098,4984.299805,4958.200195,4968.600098,772399200,4968.600098
2013-07-15,4957.50,4979.399902,4945.200195,4965.600098,677194400,4965.600098
2013-07-12,4946.899902,4993.50,4946.899902,4957.50,890558800,4957.50
2013-07-11,4885.50,4946.899902,4885.50,4946.899902,895910000,4946.899902
2013-07-10,4866.50,4932.50,4866.50,4885.399902,906644400,4885.399902
2013-07-09,4797.600098,4878.299805,4797.600098,4866.50,815642000,4866.50
2013-07-08,4826.399902,4838.50,4774.100098,4797.600098,714012400,4797.600098
2013-07-05,4781.00,4837.399902,4781.00,4826.399902,835945300,4826.399902
2013-07-04,4727.799805,4783.100098,4727.799805,4781.00,722680800,4781.00
2013-07-03,4810.299805,4810.299805,4704.200195,4727.799805,943845800,4727.799805
2013-07-02,4689.700195,4810.299805,4689.700195,4810.299805,942892600,4810.299805
2013-07-01,4775.399902,4775.399902,4682.399902,4689.700195,768086400,4689.700195
2013-06-28,4784.799805,4803.50,4768.200195,4775.399902,1176254600,4775.399902
2013-06-27,4707.799805,4803.100098,4707.799805,4784.799805,1097993600,4784.799805
2013-06-26,4633.50,4724.399902,4633.50,4707.799805,1063490600,4707.799805
2013-06-25,4651.100098,4664.50,4610.600098,4633.50,1202295700,4633.50
2013-06-24,4723.799805,4723.799805,4646.299805,4651.100098,964010000,4651.100098
2013-06-21,4743.600098,4743.600098,4668.00,4723.799805,2061415600,4723.799805
2013-06-20,4841.799805,4841.799805,4715.299805,4743.899902,1253987800,4743.899902
2013-06-19,4794.600098,4841.799805,4794.600098,4841.799805,933264000,4841.799805
2013-06-18,4805.00,4805.00,4750.100098,4794.600098,975118000,4794.600098
2013-06-17,4758.200195,4805.00,4726.399902,4805.00,927662400,4805.00
2013-06-14,4684.899902,4776.600098,4684.899902,4775.50,868708000,4775.50
2013-06-13,4716.100098,4716.100098,4650.00,4684.899902,1066341200,4684.899902
2013-06-12,4748.899902,4748.899902,4703.00,4716.100098,1001279900,4716.100098
2013-06-11,4729.299805,4750.299805,4729.299805,4748.899902,883563000,4748.899902
2013-06-07,4771.799805,4773.600098,4724.100098,4729.299805,911864800,4729.299805
2013-06-06,4822.399902,4822.399902,4767.899902,4771.799805,949709600,4771.799805
2013-06-05,4886.700195,4886.700195,4820.600098,4825.200195,1121052800,4825.200195
2013-06-04,4873.700195,4891.899902,4852.299805,4886.700195,938861600,4886.700195
2013-06-03,4914.00,4915.00,4873.700195,4873.700195,826497800,4873.700195
2013-05-31,4927.200195,4946.00,4909.600098,4914.00,1731029600,4914.00
2013-05-30,4959.200195,4959.200195,4885.399902,4917.100098,980186400,4917.100098
2013-05-29,4950.600098,4975.399902,4942.600098,4959.200195,951240600,4959.200195
2013-05-28,4937.600098,4959.399902,4930.100098,4950.600098,892268400,4950.600098
2013-05-27,4964.299805,4964.399902,4910.399902,4938.600098,881814600,4938.600098
2013-05-24,5040.799805,5059.899902,4936.00,4964.299805,1192799700,4964.299805
2013-05-23,5137.200195,5137.200195,5036.700195,5040.799805,1483959500,5040.799805
2013-05-22,5163.00,5178.899902,5131.799805,5142.100098,1182376500,5142.100098
2013-05-21,5184.399902,5184.399902,5138.50,5156.200195,959256800,5156.200195
2013-05-20,5165.399902,5221.799805,5165.399902,5185.399902,807652800,5185.399902
2013-05-17,5153.100098,5172.799805,5147.00,5159.799805,918968800,5159.799805
2013-05-16,5173.299805,5191.799805,5136.600098,5144.200195,1082412700,5144.200195
2013-05-15,5204.200195,5229.799805,5151.399902,5173.299805,905096000,5173.299805
2013-05-14,5194.799805,5209.299805,5192.00,5202.50,866906200,5202.50
2013-05-13,5188.899902,5204.200195,5177.00,5194.799805,800362400,5194.799805
2013-05-10,5182.200195,5223.899902,5182.200195,5191.100098,839814600,5191.100098
2013-05-09,5173.299805,5192.200195,5164.700195,5180.600098,984826800,5180.600098
2013-05-08,5130.700195,5180.200195,5129.799805,5177.899902,1034001400,5177.899902
2013-05-07,5139.700195,5142.700195,5098.00,5122.700195,870076800,5122.700195
2013-05-06,5121.00,5175.299805,5120.00,5133.799805,703385200,5133.799805
2013-05-03,5104.100098,5154.00,5102.100098,5105.399902,714874000,5105.399902
2013-05-02,5143.899902,5143.899902,5094.299805,5104.100098,831687000,5104.100098
2013-05-01,5165.299805,5166.600098,5139.799805,5144.00,687057200,5144.00
2013-04-30,5108.299805,5171.200195,5108.299805,5168.600098,933511600,5168.600098
2013-04-29,5082.700195,5111.799805,5082.700195,5108.299805,623704600,5108.299805
2013-04-26,5094.600098,5116.899902,5082.50,5082.700195,890341600,5082.700195
2013-04-24,5009.00,5085.200195,5009.00,5084.200195,1163402500,5084.200195
2013-04-23,4955.399902,5023.799805,4955.399902,5002.600098,962653000,5002.600098
2013-04-22,4923.00,4955.399902,4923.00,4955.399902,650769400,4955.399902
2013-04-19,4911.299805,4946.100098,4908.700195,4923.00,901300000,4923.00
2013-04-18,4979.00,4979.700195,4911.299805,4911.299805,1200353300,4911.299805
2013-04-17,4944.100098,4997.200195,4944.100098,4993.600098,821360400,4993.600098
2013-04-16,4966.799805,4966.799805,4909.100098,4944.100098,929509400,4944.100098
2013-04-15,5008.600098,5008.600098,4933.100098,4966.799805,789928600,4966.799805
2013-04-12,5009.700195,5024.399902,5009.200195,5016.00,847318400,5016.00
2013-04-11,4973.700195,5017.600098,4973.700195,5010.299805,906261800,5010.299805
2013-04-10,4989.700195,4995.299805,4963.00,4973.700195,943028400,4973.700195
2013-04-09,4912.700195,4980.299805,4912.700195,4980.200195,1164957500,4980.200195
2013-04-08,4899.200195,4920.899902,4897.00,4912.700195,732462200,4912.700195
2013-04-05,4924.700195,4929.700195,4891.600098,4899.200195,854147800,4899.200195
2013-04-04,4959.00,4959.00,4908.399902,4919.299805,888746000,4919.299805
2013-04-03,4999.299805,5019.700195,4945.899902,4966.399902,1041812600,4966.399902
2013-04-02,4979.899902,5017.299805,4978.700195,4995.50,769900000,4995.50
2013-03-28,5007.00,5007.00,4979.899902,4979.899902,1087673900,4979.899902
2013-03-27,4972.899902,5007.00,4971.399902,5007.00,686327000,5007.00
2013-03-26,4993.200195,4993.200195,4957.200195,4964.700195,737958800,4964.700195
2013-03-25,4981.899902,5033.100098,4981.899902,5001.50,673737400,5001.50
2013-03-22,4973.700195,4995.299805,4944.50,4980.799805,674769000,4980.799805
2013-03-21,4982.600098,5012.299805,4964.50,4976.799805,1112814700,4976.799805
2013-03-20,5004.399902,5004.399902,4956.399902,4982.600098,866902600,4982.600098
2013-03-19,5034.899902,5069.799805,5004.00,5004.399902,856059400,5004.399902
2013-03-18,5112.799805,5112.799805,5027.299805,5027.399902,771565400,5027.399902
2013-03-15,5043.799805,5129.299805,5043.799805,5129.299805,1949068400,5129.299805
2013-03-14,5102.00,5113.899902,5043.799805,5043.799805,1058871200,5043.799805
2013-03-13,5131.399902,5133.399902,5093.00,5104.399902,877891000,5104.399902
2013-03-12,5163.299805,5174.399902,5128.600098,5128.600098,861455200,5128.600098
2013-03-11,5135.299805,5162.299805,5130.200195,5160.00,712197400,5160.00
2013-03-08,5123.100098,5144.50,5116.700195,5137.50,867802000,5137.50
2013-03-07,5134.00,5148.299805,5102.299805,5123.100098,834380200,5123.100098
2013-03-06,5088.100098,5143.399902,5088.100098,5130.899902,970788400,5130.899902
2013-03-05,5028.50,5107.899902,5028.50,5088.100098,898677200,5088.100098
2013-03-04,5100.899902,5100.899902,5027.899902,5028.50,939048800,5028.50
2013-03-01,5120.399902,5120.399902,5079.899902,5100.899902,1111747300,5100.899902
2013-02-28,5053.100098,5127.799805,5053.100098,5120.399902,1311572200,5120.399902
2013-02-27,5029.100098,5059.50,5029.100098,5053.100098,800558400,5053.100098
2013-02-26,5055.50,5057.100098,4997.50,5021.799805,791287400,5021.799805
2013-02-25,5035.600098,5081.899902,5035.600098,5072.700195,855706000,5072.700195
