Date,Open,High,Low,Close
10/30/12,8941.82,8995.81,8841.98,8841.98
10/29/12,8958.79,8986.05,8909.37,8929.34
10/26/12,9058.93,9075.59,8933.06,8933.06
10/25/12,8952.13,9057.31,8941.85,9055.20
10/24/12,8896.41,9043.80,8896.41,8954.30
10/23/12,9066.03,9075.58,8970.50,9014.25
10/22/12,8874.52,9031.55,8867.79,9010.71
10/19/12,8944.03,9016.90,8940.38,9002.68
10/18/12,8886.56,8992.36,8877.17,8982.86
10/17/12,8777.39,8837.19,8758.70,8806.55
10/16/12,8638.68,8707.95,8633.68,8701.31
10/15/12,8517.77,8595.11,8488.14,8577.93
10/12/12,8607.70,8620.18,8516.11,8534.12
10/11/12,8514.63,8607.42,8514.63,8546.78
10/10/12,8650.55,8660.68,8578.25,8596.23
10/09/12,8822.39,8840.69,8765.55,8769.59
10/05/12,8850.29,8880.23,8805.79,8863.30
10/04/12,8783.13,8865.92,8738.31,8824.59
10/03/12,8778.26,8806.75,8729.56,8746.87
10/02/12,8826.36,8843.33,8774.75,8786.05
10/01/12,8815.07,8829.35,8759.07,8796.51
09/28/12,8986.63,8989.08,8838.85,8870.16
09/27/12,8856.31,8959.25,8844.06,8949.87
09/26/12,8941.75,8971.75,8894.02,8906.70
09/25/12,9031.37,9112.54,9023.63,9091.54
09/24/12,9071.32,9091.97,9031.13,9069.29
09/21/12,9113.30,9159.33,9103.95,9110.00
09/20/12,9174.19,9215.57,9079.19,9086.98
09/19/12,9166.52,9288.53,9140.75,9232.21
09/18/12,9155.49,9180.44,9120.61,9123.77
09/14/12,9097.92,9193.27,9081.80,9159.39
09/13/12,8950.01,9022.20,8932.10,8995.15
09/12/12,8827.21,8959.96,8821.80,8959.96
09/11/12,8811.33,8814.03,8769.47,8807.38
09/10/12,8853.19,8874.54,8838.18,8869.37
09/07/12,8821.37,8871.65,8804.27,8871.65
09/06/12,8690.34,8697.00,8646.03,8680.57
09/05/12,8756.59,8759.26,8679.82,8679.82
09/04/12,8787.97,8804.44,8729.22,8775.51
09/03/12,8836.61,8893.39,8773.40,8783.89
08/31/12,8891.75,8933.99,8839.91,8839.91
08/30/12,9062.07,9062.07,8960.24,8983.78
08/29/12,9045.73,9073.99,9033.83,9069.81
08/28/12,9138.51,9140.62,8988.99,9033.29
08/27/12,9140.41,9150.48,9084.87,9085.39
08/24/12,9069.95,9090.67,9045.79,9070.76
08/23/12,9080.67,9194.47,9062.54,9178.12
08/22/12,9150.69,9162.97,9075.08,9131.74
08/21/12,9165.15,9196.67,9146.07,9156.92
08/20/12,9202.36,9222.87,9150.79,9171.16
08/17/12,9120.22,9181.57,9097.00,9162.50
08/16/12,8967.11,9094.09,8962.97,9092.76
08/15/12,8960.28,8960.28,8866.06,8925.04
08/14/12,8913.70,8970.99,8897.87,8929.88
08/13/12,8871.68,8906.21,8867.63,8885.15
08/10/12,8931.92,8954.85,8857.23,8891.44
08/09/12,8870.81,9004.81,8862.17,8978.60
08/08/12,8889.38,8962.95,8851.59,8881.16
08/07/12,8714.12,8812.42,8711.90,8803.31
08/06/12,8683.20,8751.80,8676.25,8726.29
08/03/12,8539.71,8565.06,8513.20,8555.11
08/02/12,8642.89,8705.91,8635.51,8653.18
08/01/12,8622.04,8654.61,8578.16,8641.85
07/31/12,8600.92,8732.84,8585.26,8695.06
07/30/12,8658.83,8663.30,8589.19,8635.44
07/27/12,8547.34,8569.09,8522.74,8566.64
07/26/12,8408.22,8448.55,8358.51,8443.10
07/25/12,8410.98,8433.58,8328.02,8365.90
07/24/12,8497.99,8517.52,8446.18,8488.09
07/23/12,8582.28,8606.23,8500.27,8508.32
07/20/12,8785.87,8792.19,8662.72,8669.87
07/19/12,8795.00,8835.80,8771.19,8795.55
07/18/12,8796.15,8802.09,8715.14,8726.74
07/17/12,8740.98,8808.87,8711.73,8755.00
07/13/12,8701.35,8759.06,8695.44,8724.12
07/12/12,8859.39,8862.80,8709.75,8720.01
07/11/12,8819.04,8851.00,8797.73,8851.00
07/10/12,8922.03,8966.99,8855.93,8857.73
07/09/12,8922.99,8954.44,8892.17,8896.88
07/06/12,9052.70,9082.04,8977.35,9020.75
07/05/12,9078.46,9130.54,9069.01,9079.80
07/04/12,9119.69,9136.02,9095.31,9104.17
07/03/12,9013.65,9082.39,9012.86,9066.59
07/02/12,9103.79,9103.79,9003.48,9003.48
06/29/12,8811.46,9044.04,8803.33,9006.78
06/28/12,8816.07,8881.44,8805.65,8874.11
06/27/12,8677.76,8730.49,8641.52,8730.49
06/26/12,8671.61,8712.68,8619.36,8663.99
06/25/12,8837.83,8837.83,8726.40,8734.62
06/22/12,8733.50,8830.34,8731.79,8798.35
06/21/12,8794.03,8859.04,8790.86,8824.07
06/20/12,8739.10,8770.41,8711.22,8752.31
06/19/12,8692.82,8712.86,8630.66,8655.87
06/18/12,8723.55,8766.56,8711.49,8721.02
06/15/12,8608.43,8625.19,8552.75,8569.32
06/14/12,8531.40,8592.17,8520.99,8568.89
06/13/12,8557.57,8615.89,8554.14,8587.84
06/12/12,8478.78,8575.87,8452.50,8536.72
06/11/12,8612.14,8665.80,8594.58,8624.90
06/08/12,8609.78,8611.93,8427.20,8459.26
06/07/12,8639.25,8647.79,8599.64,8639.72
06/06/12,8428.36,8549.00,8412.55,8533.53
06/05/12,8331.02,8388.14,8306.93,8382.00
06/04/12,8278.65,8303.35,8238.96,8295.63
06/01/12,8465.47,8487.44,8422.50,8440.25
05/31/12,8499.68,8542.73,8455.13,8542.73
05/30/12,8637.95,8656.71,8568.97,8633.19
05/29/12,8565.56,8657.08,8517.18,8657.08
05/28/12,8604.99,8624.51,8568.87,8593.15
05/25/12,8616.85,8616.85,8550.93,8580.39
05/24/12,8537.99,8597.85,8496.61,8563.38
05/23/12,8715.14,8715.14,8538.69,8556.60
05/22/12,8721.59,8740.48,8690.47,8729.29
05/21/12,8617.92,8676.20,8608.62,8633.89
05/18/12,8727.58,8735.54,8588.16,8611.31
05/17/12,8789.47,8885.08,8765.71,8876.59
05/16/12,8865.78,8883.73,8756.07,8801.17
05/15/12,8910.85,8930.78,8838.78,8900.74
05/14/12,8986.22,9031.09,8947.82,8973.84
05/11/12,9019.40,9050.61,8944.63,8953.31
05/10/12,9013.26,9075.63,8985.90,9009.65
05/09/12,9112.72,9115.94,9021.20,9045.06
05/08/12,9190.50,9207.56,9159.47,9181.65
05/07/12,9198.17,9206.45,9109.01,9119.14
05/02/12,9397.87,9417.96,9344.53,9380.25
05/01/12,9471.66,9472.25,9332.79,9350.95
04/27/12,9564.40,9691.70,9463.60,9520.89
04/26/12,9613.16,9630.97,9531.03,9561.83
04/25/12,9578.42,9582.73,9530.02,9561.01
04/24/12,9466.08,9510.70,9423.30,9468.04
04/23/12,9599.20,9643.27,9520.98,9542.17
04/20/12,9574.99,9580.87,9532.68,9561.36
04/19/12,9578.68,9617.93,9565.83,9588.38
04/18/12,9594.30,9682.88,9594.30,9667.26
04/17/12,9476.15,9519.80,9455.32,9464.71
04/16/12,9522.70,9532.91,9464.49,9470.64
04/13/12,9613.19,9690.29,9603.97,9637.99
04/12/12,9486.19,9541.04,9449.49,9524.79
04/11/12,9398.60,9487.84,9388.14,9458.74
04/10/12,9583.36,9648.12,9509.72,9538.02
04/09/12,9565.31,9618.10,9535.33,9546.26
04/06/12,9710.25,9739.59,9659.16,9688.45
04/05/12,9737.50,9806.40,9692.70,9767.61
04/04/12,10045.88,10059.19,9819.99,9819.99
04/03/12,10082.21,10084.07,10040.99,10050.39
04/02/12,10161.72,10190.35,10109.87,10109.87
03/30/12,10089.10,10111.09,10033.19,10083.56
03/29/12,10134.78,10147.04,10084.77,10114.79
03/28/12,10153.51,10197.80,10124.28,10182.57
03/27/12,10152.90,10255.15,10152.25,10255.15
03/26/12,10040.10,10056.20,10016.05,10018.24
03/23/12,10014.87,10031.96,9999.37,10011.47
03/22/12,10055.16,10136.85,10052.50,10127.08
03/21/12,10100.87,10132.02,10073.90,10086.49
03/19/12,10150.85,10172.64,10134.48,10141.99
03/16/12,10110.57,10148.47,10090.09,10129.83
03/15/12,10115.40,10158.74,10077.55,10123.28
03/14/12,10064.12,10115.79,10050.52,10050.52
03/13/12,9921.25,10011.88,9888.30,9899.08
03/12/12,10015.92,10021.51,9889.86,9889.86
03/09/12,9911.07,10007.62,9853.18,9929.74
03/08/12,9674.94,9768.96,9659.15,9768.96
03/07/12,9509.10,9603.19,9509.10,9576.06
03/06/12,9704.61,9732.89,9602.84,9637.63
03/05/12,9756.98,9792.14,9673.75,9698.59
03/02/12,9797.05,9803.75,9729.24,9777.03
03/01/12,9771.34,9865.75,9666.02,9707.37
02/29/12,9771.62,9866.41,9706.22,9723.24
02/28/12,9567.12,9722.52,9528.77,9722.52
02/27/12,9726.20,9736.11,9628.25,9633.93
02/24/12,9594.85,9647.38,9576.21,9647.38
02/23/12,9549.77,9609.84,9513.65,9595.57
02/22/12,9459.74,9564.05,9442.58,9554.00
02/21/12,9458.68,9517.04,9440.41,9463.02
02/20/12,9534.03,9549.31,9462.67,9485.09
02/17/12,9371.12,9435.03,9369.25,9384.17
02/16/12,9232.38,9308.93,9214.23,9238.10
02/15/12,9108.84,9314.37,9107.68,9260.34
02/14/12,8978.72,9072.08,8972.74,9052.07
02/13/12,8954.03,9023.50,8948.54,8999.18
02/10/12,9010.53,9016.97,8947.17,8947.17
02/09/12,8996.13,9018.49,8942.87,9002.24
02/08/12,8971.88,9015.59,8956.78,9015.59
02/07/12,8904.16,8928.44,8887.19,8917.52
02/06/12,8939.99,8949.32,8916.94,8929.20
02/03/12,8849.17,8877.57,8825.98,8831.93
02/02/12,8865.28,8893.22,8849.25,8876.82
02/01/12,8789.06,8830.28,8780.10,8809.79
01/31/12,8781.44,8836.68,8776.65,8802.51
01/30/12,8803.79,8832.48,8774.23,8793.05
01/27/12,8851.02,8886.02,8810.89,8841.22
01/26/12,8890.49,8894.60,8834.93,8849.47
01/25/12,8842.01,8911.62,8816.09,8883.69
01/24/12,8815.36,8825.09,8768.51,8785.33
01/23/12,8753.91,8795.27,8744.54,8765.90
01/20/12,8751.18,8791.39,8725.32,8766.36
01/19/12,8596.68,8668.94,8596.68,8639.68
01/18/12,8458.29,8595.78,8446.09,8550.58
01/17/12,8420.12,8475.66,8413.22,8466.40
01/16/12,8409.79,8409.79,8352.23,8378.36
01/13/12,8471.10,8509.76,8458.68,8500.02
01/12/12,8423.10,8426.83,8360.33,8385.59
01/11/12,8440.96,8463.72,8426.03,8447.88
01/10/12,8422.99,8450.59,8405.18,8422.26
01/06/12,8488.98,8488.98,8349.33,8390.35
01/05/12,8515.66,8519.16,8481.83,8488.71
01/04/12,8549.54,8581.45,8547.70,8560.11
12/30/11,8434.90,8455.35,8415.56,8455.35
12/29/11,8367.71,8404.89,8330.87,8398.89
12/28/11,8426.09,8456.66,8414.90,8423.62
12/27/11,8443.00,8458.26,8428.53,8440.56
12/26/11,8504.46,8516.53,8477.37,8479.34
12/22/11,8429.54,8436.59,8383.96,8395.16
12/21/11,8442.74,8471.11,8440.89,8459.98
12/20/11,8318.03,8354.90,8317.73,8336.48
12/19/11,8363.39,8364.93,8272.26,8296.12
12/16/11,8416.21,8433.18,8390.98,8401.72
12/15/11,8449.05,8455.32,8374.25,8377.37
12/14/11,8513.77,8540.57,8486.37,8519.13
12/13/11,8535.52,8594.32,8518.80,8552.81
12/12/11,8652.98,8682.47,8633.35,8653.82
12/09/11,8521.33,8576.68,8503.03,8536.46
12/08/11,8664.35,8688.81,8625.19,8664.58
12/07/11,8629.19,8729.81,8614.21,8722.17
12/06/11,8644.97,8671.54,8571.09,8575.16
12/05/11,8697.78,8704.48,8668.04,8695.98
12/02/11,8603.23,8643.75,8591.93,8643.75
12/01/11,8581.20,8653.88,8577.09,8597.38
11/30/11,8407.63,8435.34,8361.69,8434.61
11/29/11,8371.01,8477.82,8351.38,8477.82
11/28/11,8269.91,8322.01,8259.71,8287.49
11/25/11,8138.19,8199.67,8135.79,8160.01
11/24/11,8189.42,8212.95,8157.39,8165.18
11/22/11,8263.86,8350.35,8261.01,8314.74
11/21/11,8349.05,8375.60,8343.93,8348.27
11/18/11,8374.16,8398.80,8359.60,8374.91
11/17/11,8421.88,8491.82,8400.22,8479.63
11/16/11,8546.75,8567.64,8459.30,8463.16
11/15/11,8546.99,8584.30,8527.63,8541.93
11/14/11,8631.28,8655.31,8595.43,8603.70
11/11/11,8545.92,8566.49,8485.77,8514.47
11/10/11,8597.28,8600.21,8500.67,8500.80
11/09/11,8724.60,8762.98,8678.78,8755.44
11/08/11,8744.36,8772.04,8644.00,8655.51
11/07/11,8771.82,8779.55,8741.25,8767.09
11/04/11,8761.27,8814.71,8729.08,8801.40
11/02/11,8719.92,8719.92,8640.42,8640.42
11/01/11,8880.75,8946.00,8831.69,8835.52
10/31/11,9011.18,9152.39,8988.39,8988.39
10/28/11,9059.04,9086.43,9003.09,9050.47
10/27/11,8779.40,8926.54,8731.77,8926.54
10/26/11,8673.85,8798.80,8642.56,8748.47
10/25/11,8866.43,8870.37,8755.38,8762.31
10/24/11,8764.92,8844.28,8762.02,8843.98
10/21/11,8679.04,8700.49,8652.26,8678.89
10/20/11,8733.60,8733.60,8672.21,8682.15
10/19/11,8808.25,8831.55,8745.36,8772.54
10/18/11,8758.74,8773.99,8727.39,8741.91
10/17/11,8881.44,8911.70,8856.58,8879.60
10/14/11,8782.91,8787.89,8733.71,8747.96
10/13/11,8832.81,8854.16,8808.73,8823.25
10/12/11,8719.67,8763.02,8689.38,8738.90
10/11/11,8733.54,8806.44,8725.62,8773.68
10/07/11,8593.22,8663.57,8589.36,8605.62
10/06/11,8463.83,8545.79,8463.83,8522.02
10/05/11,8491.43,8501.03,8343.01,8382.98
10/04/11,8426.39,8470.76,8359.24,8456.12
10/03/11,8567.98,8577.52,8455.67,8545.48
09/30/11,8713.91,8756.00,8653.62,8700.29
09/29/11,8527.64,8706.14,8501.42,8701.23
09/28/11,8607.92,8665.54,8595.85,8615.65
09/27/11,8496.33,8609.95,8479.05,8609.95
09/26/11,8547.62,8556.66,8359.70,8374.13
09/22/11,8643.02,8643.02,8545.46,8560.26
09/21/11,8717.00,8771.62,8707.16,8741.16
09/20/11,8763.61,8771.72,8704.23,8721.24
09/16/11,8785.28,8864.16,8774.16,8864.16
09/15/11,8645.38,8695.95,8634.02,8668.86
09/14/11,8623.55,8671.24,8499.34,8518.57
09/13/11,8588.74,8635.88,8549.06,8616.55
09/12/11,8578.71,8584.05,8520.97,8535.67
09/09/11,8739.49,8803.75,8726.25,8737.66
09/08/11,8863.24,8876.49,8757.58,8793.12
09/07/11,8723.05,8773.26,8702.78,8763.41
09/06/11,8687.11,8709.92,8588.34,8590.57
09/05/11,8828.46,8842.56,8757.18,8784.46
09/02/11,8980.56,9014.27,8914.65,8950.74
09/01/11,9017.01,9098.15,8998.01,9060.80
08/31/11,8938.31,8967.80,8905.52,8955.20
08/30/11,8958.50,8992.86,8935.85,8953.90
08/29/11,8802.25,8926.27,8751.29,8851.35
08/26/11,8746.77,8805.10,8742.46,8797.78
08/25/11,8748.01,8849.94,8741.74,8772.36
08/24/11,8812.16,8825.27,8620.89,8639.61
08/23/11,8703.31,8747.41,8630.49,8733.01
08/22/11,8686.91,8756.10,8619.21,8628.13
08/19/11,8771.70,8796.42,8707.47,8719.24
08/18/11,9043.18,9043.18,8931.25,8943.76
08/17/11,9047.89,9081.80,9003.70,9057.26
08/16/11,9135.06,9150.31,9072.53,9107.43
08/15/11,9082.53,9117.11,9032.84,9086.41
08/12/11,9064.17,9070.27,8926.89,8963.72
08/11/11,8876.54,8983.33,8832.42,8981.94
08/10/11,9110.81,9144.33,9021.36,9038.74
08/09/11,8911.80,8949.97,8656.79,8944.48
08/08/11,9169.67,9215.09,9057.29,9097.56
08/05/11,9469.16,9469.16,9264.09,9299.88
08/04/11,9685.50,9768.40,9615.35,9659.18
08/03/11,9705.02,9705.02,9610.38,9637.14
08/02/11,9872.17,9873.46,9822.30,9844.59
08/01/11,9907.04,10040.13,9906.17,9965.01
07/29/11,9866.82,9914.22,9824.34,9833.03
07/28/11,9936.97,9945.98,9853.85,9901.35
07/27/11,10048.34,10053.50,10009.37,10047.19
07/26/11,10078.48,10130.25,10043.99,10097.72
07/25/11,10080.82,10091.02,10039.10,10050.01
07/22/11,10096.89,10149.18,10076.53,10132.11
07/21/11,10019.94,10026.18,9974.00,10010.39
07/20/11,10008.00,10042.75,9986.33,10005.90
07/19/11,9921.50,9945.72,9889.72,9889.72
07/15/11,9919.59,9985.32,9919.10,9974.47
07/14/11,9929.18,9998.49,9884.00,9936.12
07/13/11,9891.11,9979.67,9887.33,9963.14
07/12/11,9943.32,9971.14,9907.81,9925.92
07/11/11,10069.01,10109.30,10057.77,10069.53
07/08/11,10205.71,10207.91,10126.47,10137.73
07/07/11,10047.15,10102.19,10029.33,10071.14
07/06/11,9987.25,10082.48,9967.87,10082.48
07/05/11,9959.39,9995.17,9948.38,9972.46
07/04/11,9980.16,10005.75,9940.47,9965.09
07/01/11,9878.69,9900.57,9849.64,9868.07
06/30/11,9838.09,9849.69,9785.89,9816.09
06/29/11,9767.91,9797.26,9734.66,9797.26
06/28/11,9668.01,9703.41,9632.54,9648.98
06/27/11,9633.92,9638.49,9570.58,9578.31
06/24/11,9626.43,9695.09,9609.24,9678.71
06/23/11,9557.72,9652.41,9553.30,9596.74
06/22/11,9525.25,9658.62,9525.25,9629.43
06/21/11,9420.43,9459.66,9378.36,9459.66
06/20/11,9383.24,9421.38,9346.76,9354.32
06/17/11,9443.32,9447.44,9318.62,9351.40
06/16/11,9478.63,9497.59,9411.28,9411.28
06/15/11,9589.54,9599.90,9520.93,9574.32
06/14/11,9446.84,9565.65,9438.41,9547.79
06/13/11,9405.16,9466.51,9391.26,9448.21
06/10/11,9536.84,9613.75,9493.05,9514.44
06/09/11,9411.71,9472.41,9383.12,9467.15
06/08/11,9428.62,9458.43,9394.74,9449.46
06/07/11,9371.21,9454.66,9358.31,9442.95
06/06/11,9467.37,9490.55,9359.78,9380.35
06/03/11,9550.59,9603.03,9490.68,9492.21
06/02/11,9560.63,9575.01,9517.28,9555.04
06/01/11,9708.05,9720.73,9659.31,9719.61
05/31/11,9500.60,9697.35,9497.40,9693.73
05/30/11,9489.78,9540.02,9448.00,9504.97
05/27/11,9514.16,9588.70,9493.44,9521.94
05/26/11,9499.45,9567.46,9489.12,9562.05
05/25/11,9492.43,9503.77,9415.33,9422.88
05/24/11,9406.04,9490.35,9406.04,9477.17
05/23/11,9547.86,9547.86,9437.87,9460.63
05/20/11,9612.87,9670.92,9600.48,9607.08
05/19/11,9711.32,9731.12,9600.81,9620.82
05/18/11,9602.88,9693.60,9590.40,9662.08
05/17/11,9513.50,9593.13,9502.39,9567.02
05/16/11,9571.13,9598.33,9552.86,9558.30
05/13/11,9751.45,9751.45,9552.93,9648.77
05/12/11,9770.71,9836.71,9716.65,9716.65
05/11/11,9912.48,9929.04,9842.67,9864.26
05/10/11,9804.27,9853.13,9755.93,9818.76
05/09/11,9881.67,9897.88,9776.74,9794.38
05/06/11,9851.15,9876.10,9782.66,9859.20
05/02/11,9964.39,10017.47,9936.27,10004.20
04/28/11,9749.36,9849.74,9712.58,9849.74
04/27/11,9631.53,9728.03,9630.37,9691.84
04/26/11,9627.43,9627.43,9536.51,9558.69
04/25/11,9705.90,9748.40,9657.24,9671.96
04/22/11,9623.00,9732.63,9611.38,9682.21
04/21/11,9686.27,9725.12,9643.92,9685.77
04/20/11,9536.79,9631.00,9519.36,9606.82
04/19/11,9448.65,9478.87,9405.19,9441.03
04/18/11,9593.41,9608.92,9539.03,9556.65
04/15/11,9646.22,9651.96,9577.96,9591.52
04/14/11,9579.79,9676.97,9553.75,9653.92
04/13/11,9516.50,9655.83,9516.50,9641.18
04/12/11,9603.50,9603.64,9513.27,9555.26
04/11/11,9731.32,9775.60,9700.75,9719.70
04/08/11,9586.17,9804.28,9536.68,9768.08
04/07/11,9652.65,9687.18,9578.47,9590.93
04/06/11,9668.11,9671.46,9562.16,9584.37
04/05/11,9732.26,9732.26,9566.05,9615.55
04/04/11,9773.91,9808.60,9718.89,9718.89
04/01/11,9757.28,9822.06,9698.60,9708.39
03/31/11,9765.28,9765.81,9658.64,9755.10
03/30/11,9489.51,9708.79,9479.03,9708.79
03/29/11,9348.60,9502.23,9317.38,9459.08
03/28/11,9541.76,9541.76,9405.20,9478.53
03/25/11,9565.49,9569.71,9469.37,9536.13
03/24/11,9479.77,9509.85,9418.71,9435.01
03/23/11,9590.38,9592.40,9387.95,9449.47
03/22/11,9403.05,9625.03,9395.85,9608.32
03/18/11,9083.95,9275.60,9073.25,9206.75
03/17/11,8913.35,9093.61,8639.56,8962.67
03/16/11,8767.20,9168.51,8763.95,9093.72
03/15/11,9441.66,9441.66,8227.63,8605.15
03/14/11,10044.17,10049.92,9578.65,9620.49
03/11/11,10298.64,10378.55,10254.43,10254.43
03/10/11,10544.13,10549.17,10410.10,10434.38
03/09/11,10607.23,10662.07,10563.82,10589.50
03/08/11,10513.08,10565.10,10509.23,10525.19
03/07/11,10626.97,10626.97,10472.51,10505.02
03/04/11,10730.91,10768.43,10664.37,10693.66
03/03/11,10529.77,10593.34,10522.40,10586.02
03/02/11,10609.28,10629.50,10492.38,10492.38
03/01/11,10676.24,10754.03,10672.91,10754.03
02/28/11,10504.54,10628.76,10448.83,10624.09
02/25/11,10475.78,10532.21,10454.46,10526.76
02/24/11,10533.20,10542.70,10428.38,10452.71
02/23/11,10588.82,10666.72,10569.93,10579.10
02/22/11,10745.52,10761.22,10639.78,10664.70
02/21/11,10820.78,10859.39,10789.41,10857.53
02/18/11,10829.15,10862.43,10810.12,10842.80
02/17/11,10882.91,10891.60,10820.48,10836.64
02/16/11,10758.86,10842.31,10752.61,10808.29
02/15/11,10738.81,10760.99,10712.49,10746.67
02/14/11,10689.65,10725.54,10674.44,10725.54
02/10/11,10574.80,10631.94,10570.62,10605.65
02/09/11,10686.72,10701.92,10599.50,10617.83
02/08/11,10645.03,10648.80,10623.70,10635.98
02/07/11,10641.30,10644.21,10572.72,10592.04
02/04/11,10526.39,10580.36,10524.13,10543.52
02/03/11,10424.68,10450.46,10409.84,10431.36
02/02/11,10368.48,10479.75,10366.96,10457.36
02/01/11,10281.55,10299.38,10245.75,10274.50
01/31/11,10219.98,10265.96,10182.57,10237.92
01/28/11,10460.29,10480.08,10332.65,10360.34
01/27/11,10466.34,10496.40,10421.75,10478.66
01/26/11,10410.29,10440.35,10392.46,10401.90
01/25/11,10374.64,10480.24,10355.80,10464.42
01/24/11,10318.60,10347.94,10278.81,10345.11
01/21/11,10459.04,10461.07,10257.99,10274.52
01/20/11,10492.32,10505.63,10421.83,10437.31
01/19/11,10567.88,10580.68,10534.02,10557.10
01/18/11,10461.04,10548.21,10456.71,10518.98
01/17/11,10562.09,10562.39,10482.69,10502.86
01/14/11,10502.77,10579.97,10497.26,10499.04
01/13/11,10593.46,10620.57,10565.28,10589.76
01/12/11,10562.28,10576.51,10502.96,10512.80
01/11/11,10484.62,10538.39,10476.29,10510.68
01/07/11,10506.72,10550.71,10503.02,10541.04
01/06/11,10477.52,10530.11,10477.52,10529.76
01/05/11,10387.95,10413.45,10358.01,10380.77
01/04/11,10352.19,10409.17,10321.28,10398.10
12/30/10,10303.13,10315.47,10209.93,10228.92
12/29/10,10282.84,10344.54,10276.61,10344.54
12/28/10,10330.01,10340.84,10292.63,10292.63
12/27/10,10292.84,10376.91,10292.84,10355.99
12/24/10,10275.97,10290.89,10264.06,10279.19
12/22/10,10348.48,10394.22,10327.60,10346.48
12/21/10,10277.14,10372.51,10266.29,10370.53
12/20/10,10296.55,10301.15,10182.74,10216.41
12/17/10,10307.17,10327.42,10280.80,10303.83
12/16/10,10297.55,10347.39,10282.54,10311.29
12/15/10,10338.14,10340.69,10282.85,10309.78
12/14/10,10272.70,10319.24,10267.22,10316.77
12/13/10,10212.52,10293.89,10199.73,10293.89
12/10/10,10373.70,10373.70,10194.27,10211.95
12/09/10,10277.87,10298.25,10240.11,10285.88
12/08/10,10200.16,10258.90,10184.32,10232.33
12/07/10,10152.92,10167.10,10094.41,10141.10
12/06/10,10175.23,10179.82,10143.58,10167.23
12/03/10,10231.78,10254.00,10154.99,10178.32
12/02/10,10151.15,10187.59,10143.08,10168.52
12/01/10,9939.80,9988.05,9918.55,9988.05
11/30/10,10070.31,10101.42,9937.04,9937.04
11/29/10,10075.66,10149.94,10044.01,10125.99
11/26/10,10078.09,10134.64,10039.56,10039.56
11/25/10,10117.85,10123.27,10038.79,10079.76
11/24/10,9942.54,10064.31,9904.92,10030.11
11/22/10,10133.48,10157.97,10091.99,10115.19
11/19/10,10124.84,10130.23,10019.08,10022.39
11/18/10,9820.60,10013.63,9798.56,10013.63
11/17/10,9693.21,9817.37,9693.21,9811.66
11/16/10,9892.82,9908.30,9774.12,9797.10
11/15/10,9782.11,9830.59,9744.99,9827.51
11/12/10,9810.30,9851.42,9724.81,9724.81
11/11/10,9878.11,9885.37,9834.82,9861.46
11/10/10,9748.61,9842.90,9747.03,9830.52
11/09/10,9667.44,9726.60,9659.86,9694.49
11/08/10,9699.79,9737.01,9677.87,9732.92
11/05/10,9500.60,9680.68,9497.45,9625.99
11/04/10,9282.79,9377.76,9276.71,9358.78
11/02/10,9140.28,9172.03,9123.62,9159.98
11/01/10,9166.85,9258.32,9134.47,9154.72
10/29/10,9327.25,9337.92,9179.15,9202.45
10/28/10,9368.61,9413.68,9350.44,9366.03
10/27/10,9436.01,9453.79,9329.86,9387.03
10/26/10,9386.55,9455.04,9362.13,9377.38
10/25/10,9424.44,9460.70,9392.68,9401.16
10/22/10,9404.09,9457.62,9390.14,9426.71
10/21/10,9443.95,9479.25,9326.78,9376.48
10/20/10,9399.65,9402.05,9316.97,9381.60
10/19/10,9490.09,9575.14,9489.68,9539.45
10/18/10,9517.68,9564.85,9471.48,9498.49
10/15/10,9551.21,9553.57,9478.64,9500.25
10/14/10,9515.17,9614.44,9481.51,9583.51
10/13/10,9473.78,9510.19,9393.52,9403.51
10/12/10,9648.59,9650.20,9387.73,9388.64
10/08/10,9675.59,9675.59,9588.88,9588.88
10/07/10,9661.09,9716.92,9649.17,9684.81
10/06/10,9588.47,9693.74,9567.00,9691.43
10/05/10,9337.43,9538.35,9332.19,9518.76
10/04/10,9410.92,9508.36,9358.82,9381.06
10/01/10,9440.52,9470.36,9358.62,9404.23
09/30/10,9554.83,9566.84,9369.35,9369.35
09/29/10,9530.05,9600.93,9502.34,9559.38
09/28/10,9547.03,9553.91,9471.35,9495.76
09/27/10,9557.37,9613.47,9539.12,9603.14
09/24/10,9435.04,9601.77,9415.96,9471.67
09/22/10,9563.20,9625.41,9546.82,9566.32
09/21/10,9700.88,9704.25,9579.83,9602.11
09/17/10,9581.65,9643.28,9554.36,9626.09
09/16/10,9613.89,9620.90,9479.63,9509.50
09/15/10,9243.48,9578.53,9199.08,9516.56
09/14/10,9319.50,9330.05,9258.18,9299.31
09/13/10,9325.64,9390.90,9317.30,9321.82
09/10/10,9132.25,9291.50,9132.25,9239.17
09/09/10,9120.54,9136.26,9069.93,9098.39
09/08/10,9098.86,9105.89,8997.63,9024.60
09/07/10,9232.02,9311.02,9206.81,9226.00
09/06/10,9199.99,9303.00,9173.38,9301.32
09/03/10,9097.59,9141.09,9050.83,9114.13
09/02/10,9069.62,9083.37,8958.81,9062.84
09/01/10,8833.32,8932.15,8796.45,8927.02
08/31/10,8998.80,9008.36,8819.26,8824.06
08/30/10,9141.45,9280.70,9117.87,9149.26
08/27/10,8811.47,9021.75,8810.46,8991.06
08/26/10,8908.02,8910.62,8834.09,8906.48
