Date,Open,High,Low,Close
07/13/15,5489.0,5543.3,5451.1,5473.2
07/10/15,5478.3,5528.4,5478.3,5492.0
07/09/15,5462.0,5491.2,5383.7,5471.0
07/08/15,5567.0,5567.0,5469.5,5469.5
07/07/15,5484.8,5586.2,5484.7,5581.4
07/06/15,5515.2,5515.2,5436.4,5475.0
07/03/15,5599.4,5599.6,5491.1,5538.3
07/02/15,5514.5,5609.9,5513.4,5599.8
07/01/15,5455.4,5515.7,5452.8,5515.7
06/30/15,5418.9,5466.6,5390.5,5459.0
06/29/15,5528.0,5528.0,5414.3,5422.5
06/26/15,5617.6,5617.8,5524.1,5545.9
06/25/15,5683.8,5683.8,5632.7,5632.7
06/24/15,5692.2,5705.8,5679.5,5686.8
06/23/15,5625.0,5690.4,5623.6,5684.3
06/22/15,5594.2,5612.6,5568.2,5610.2
06/19/15,5534.8,5612.2,5534.7,5597.0
06/18/15,5592.7,5593.5,5502.9,5524.9
06/17/15,5545.0,5607.1,5542.7,5595.4
06/16/15,5539.5,5574.2,5527.7,5535.8
06/15/15,5540.5,5541.0,5492.1,5538.8
06/12/15,5554.2,5556.7,5528.9,5545.3
06/11/15,5490.3,5556.7,5490.3,5556.7
06/10/15,5473.1,5485.1,5453.1,5478.6
06/09/15,5501.3,5523.9,5468.5,5471.3
06/05/15,5504.8,5529.9,5470.0,5498.5
06/04/15,5587.1,5603.2,5504.3,5504.3
06/03/15,5640.5,5640.5,5575.2,5583.6
06/02/15,5734.9,5753.3,5636.0,5636.0
06/01/15,5766.9,5768.0,5682.1,5735.4
05/29/15,5717.4,5803.0,5716.2,5777.2
05/28/15,5729.7,5745.8,5691.9,5713.1
05/27/15,5760.3,5760.3,5716.0,5725.3
05/26/15,5722.9,5775.3,5722.3,5773.4
05/25/15,5666.3,5733.3,5666.3,5721.5
05/22/15,5669.7,5692.1,5655.1,5664.7
05/21/15,5614.5,5665.8,5614.5,5662.3
05/20/15,5607.6,5625.6,5574.6,5610.3
05/19/15,5658.9,5673.3,5611.2,5615.5
05/18/15,5733.2,5734.7,5659.2,5659.2
05/15/15,5708.0,5747.0,5707.1,5735.5
05/14/15,5706.0,5706.0,5663.5,5696.6
05/13/15,5677.4,5717.1,5668.6,5715.1
05/12/15,5627.6,5685.0,5616.0,5674.7
05/11/15,5653.5,5698.7,5622.8,5625.2
05/08/15,5642.6,5689.1,5634.6,5634.6
05/07/15,5669.5,5669.5,5606.7,5645.7
05/06/15,5816.8,5816.8,5692.2,5692.2
05/05/15,5839.8,5901.8,5802.2,5826.5
05/04/15,5813.8,5846.6,5793.0,5827.5
05/01/15,5795.4,5825.1,5769.6,5814.4
04/30/15,5831.0,5832.1,5749.9,5790.0
04/29/15,5948.4,5948.4,5838.6,5838.6
04/28/15,5983.7,5984.2,5948.5,5948.5
04/27/15,5940.0,5985.6,5940.0,5982.7
04/24/15,5861.3,5935.0,5860.5,5933.3
04/23/15,5847.4,5849.1,5825.9,5844.8
04/22/15,5863.4,5873.8,5818.3,5837.5
04/21/15,5847.4,5888.5,5845.8,5872.3
04/20/15,5870.3,5870.3,5807.8,5833.1
04/17/15,5942.2,5945.9,5869.5,5877.9
04/16/15,5920.7,5970.8,5920.2,5947.5
04/15/15,5957.0,5958.9,5893.7,5908.4
04/14/15,5949.2,5956.8,5929.2,5946.6
04/13/15,5967.7,5996.4,5959.5,5960.3
04/10/15,5931.7,5968.4,5926.0,5968.4
04/09/15,5957.7,5964.6,5930.5,5932.2
04/08/15,5932.0,5974.6,5931.3,5960.7
04/07/15,5912.4,5981.7,5898.8,5926.0
04/02/15,5862.6,5907.4,5862.6,5898.6
04/01/15,5883.5,5889.5,5843.9,5860.8
03/31/15,5860.6,5931.5,5860.6,5891.5
03/30/15,5910.8,5910.8,5828.1,5846.1
03/27/15,5877.6,5933.2,5877.1,5919.9
03/26/15,5963.3,5963.3,5879.1,5879.1
03/25/15,5966.7,5988.7,5961.5,5973.3
03/24/15,5960.0,5979.9,5958.3,5969.1
03/23/15,5978.4,5995.0,5951.5,5956.1
03/20/15,5945.6,5979.8,5927.9,5975.5
03/19/15,5856.6,5953.3,5853.9,5950.8
03/18/15,5844.7,5845.3,5794.9,5842.3
03/17/15,5808.1,5863.4,5808.1,5842.1
03/16/15,5805.5,5808.8,5761.6,5797.7
03/13/15,5846.8,5855.1,5799.0,5814.5
03/12/15,5789.1,5855.3,5786.3,5850.2
03/11/15,5792.5,5803.7,5748.7,5793.2
03/10/15,5822.6,5856.7,5811.7,5824.2
03/09/15,5883.3,5883.3,5814.7,5821.3
03/06/15,5897.9,5916.4,5870.7,5898.9
03/05/15,5895.2,5904.2,5869.2,5904.2
03/04/15,5935.2,5947.7,5898.1,5901.6
03/03/15,5958.9,5996.9,5903.2,5933.9
03/02/15,5930.0,5983.6,5929.7,5958.9
02/27/15,5908.9,5944.8,5874.8,5928.8
02/26/15,5940.4,5940.4,5900.0,5908.5
02/25/15,5936.5,5955.5,5914.5,5944.9
02/24/15,5903.7,5930.4,5884.8,5927.0
02/23/15,5880.3,5915.8,5869.2,5908.0
02/20/15,5902.3,5910.8,5872.9,5881.5
02/19/15,5920.2,5946.8,5889.5,5904.2
02/18/15,5868.4,5915.7,5845.6,5915.7
02/17/15,5875.7,5879.8,5844.8,5858.2
02/16/15,5889.2,5893.4,5841.9,5888.7
02/13/15,5759.3,5893.5,5759.3,5877.5
02/12/15,5770.9,5790.5,5739.8,5743.6
02/11/15,5802.0,5818.9,5757.4,5769.1
02/10/15,5819.2,5819.4,5781.2,5800.6
02/09/15,5811.2,5814.9,5779.6,5814.9
02/06/15,5823.7,5850.9,5809.5,5820.2
02/05/15,5768.1,5819.1,5757.9,5811.0
02/04/15,5732.5,5805.1,5732.1,5777.3
02/03/15,5639.4,5717.5,5631.4,5707.4
02/02/15,5594.4,5639.4,5591.1,5625.3
01/30/15,5579.7,5619.5,5579.7,5588.3
01/29/15,5544.3,5576.2,5518.6,5569.5
01/28/15,5544.3,5559.1,5521.2,5552.8
01/27/15,5498.6,5547.2,5497.3,5547.2
01/23/15,5436.3,5501.8,5436.3,5501.8
01/22/15,5405.4,5432.4,5404.2,5419.9
01/21/15,5314.8,5393.4,5314.8,5393.4
01/20/15,5309.3,5313.9,5282.4,5307.7
01/19/15,5321.5,5372.4,5302.3,5309.1
01/16/15,5332.8,5333.9,5267.4,5299.2
01/15/15,5347.5,5347.5,5303.7,5331.4
01/14/15,5403.3,5405.7,5346.6,5353.6
01/13/15,5411.0,5416.6,5373.7,5404.7
01/12/15,5451.0,5451.5,5419.4,5422.7
01/09/15,5393.2,5465.6,5393.2,5465.6
01/08/15,5361.9,5395.8,5359.9,5381.5
01/07/15,5362.2,5369.8,5318.7,5353.6
01/06/15,5423.8,5424.3,5338.6,5364.8
01/05/15,5437.1,5470.4,5429.6,5450.3
01/02/15,5406.7,5436.3,5387.0,5435.9
12/31/14,5416.0,5437.2,5400.0,5411.0
12/30/14,5475.1,5486.7,5416.2,5416.6
12/29/14,5398.9,5479.9,5398.9,5473.8
12/24/14,5387.3,5398.2,5366.5,5394.5
12/23/14,5433.9,5435.2,5380.9,5380.9
12/22/14,5348.7,5442.0,5348.7,5442.0
12/19/14,5230.5,5343.1,5229.6,5338.6
12/18/14,5176.9,5265.0,5176.9,5210.8
12/17/14,5150.4,5191.3,5150.2,5161.9
12/16/14,5173.2,5173.2,5142.8,5152.3
12/15/14,5207.4,5207.4,5146.1,5186.1
12/12/14,5222.8,5241.5,5204.0,5219.6
12/11/14,5236.2,5251.5,5188.0,5231.0
12/10/14,5287.4,5288.4,5222.4,5259.0
12/09/14,5357.5,5358.0,5282.7,5282.7
12/08/14,5335.5,5404.1,5335.5,5372.7
12/05/14,5366.3,5389.4,5308.2,5335.3
12/04/14,5326.7,5373.5,5326.7,5368.8
12/03/14,5277.3,5331.6,5261.5,5321.8
12/02/14,5222.2,5284.9,5211.5,5281.3
12/01/14,5308.2,5317.4,5207.7,5207.7
11/28/14,5391.1,5391.1,5313.0,5313.0
11/27/14,5391.9,5411.9,5391.5,5400.9
11/26/14,5338.4,5396.2,5337.3,5396.2
11/25/14,5355.5,5355.5,5296.8,5334.8
11/24/14,5324.4,5378.0,5324.4,5361.8
11/21/14,5321.3,5327.2,5292.9,5304.3
11/20/14,5365.5,5365.5,5315.8,5316.2
11/19/14,5398.7,5399.4,5366.8,5368.8
11/18/14,5415.6,5431.5,5388.2,5399.7
